"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos"
83511283;"28/10/16";"Sexta";"12:10:00";"GO";70;"62";"COCALZINHO DE GOIAS";"Velocidade incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";11;0;2;1;8;0;3;3
83511284;"23/10/16";"Domingo";"23:20:00";"PR";369;"423";"UBIRATA";"Outras";"Capotamento";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83511285;"28/10/16";"Sexta";"05:50:00";"DF";70;"15,7";"BRASILIA";"Dormindo";"Saída de Pista";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Reta";"Urbano";2;0;0;1;1;0;1;1
83511286;"28/10/16";"Sexta";"01:00:00";"PE";110;"257,3";"JATOBA";"Dormindo";"Saída de Pista";"Com Vítimas Fatais";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";1;1;0;0;0;0;0;1
83511287;"28/10/16";"Sexta";"16:50:00";"SC";280;"35,5";"ARAQUARI";"Outras";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Curva";"Urbano";1;0;0;0;1;0;0;1
83511288;"25/10/16";"Terça";"07:00:00";"SC";282;"174";"BOCAINA DO SUL";"Velocidade incompatível";"Saída de Pista";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Simples";"Curva";"Urbano";2;0;2;0;0;0;2;1
83511289;"28/10/16";"Sexta";"08:30:00";"PA";230;"113";"MARABA";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";3;0;0;0;3;0;0;3
83511290;"28/10/16";"Sexta";"16:00:00";"PR";376;"177";"MARIALVA";"Outras";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83511291;"25/10/16";"Terça";"06:30:00";"SC";282;"571,3";"NOVA ERECHIM";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Amanhecer";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83511292;"28/10/16";"Sexta";"12:30:00";"BA";324;"592";"CANDEIAS";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";2;0;1;1;0;0;2;2
83511293;"28/10/16";"Sexta";"06:20:00";"GO";60;"94,4";"ANAPOLIS";"Outras";"Saída de Pista";"Sem Vítimas";"Amanhecer";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";1;0;0;0;1;0;0;1
83511294;"28/10/16";"Sexta";"16:20:00";"RJ";116;"299,5";"RESENDE";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";5;0;1;0;3;1;1;5
83511295;"28/10/16";"Sexta";"11:00:00";"RS";386;"224,7";"MORMACO";"Ultrapassagem indevida";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Rural";7;0;1;0;5;1;1;3
83511296;"25/10/16";"Terça";"07:40:00";"MG";116;"165";"PADRE PARAISO";"Falta de atenção";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Curva";"Rural";2;0;2;0;0;0;2;1
83511297;"28/10/16";"Sexta";"14:00:00";"RJ";393;"236";"VASSOURAS";"Defeito mecânico em veículo";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Urbano";2;0;2;0;0;0;2;1
83511298;"28/10/16";"Sexta";"17:00:00";"ES";101;"425,8";"ATILIO VIVACQUA";"Ultrapassagem indevida";"Tombamento";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83511299;"28/10/16";"Sexta";"15:10:00";"CE";222;"3,8";"CAUCAIA";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83511300;"28/10/16";"Sexta";"15:10:00";"TO";153;"183,5";"NOVA OLINDA";"Velocidade incompatível";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Rural";3;0;0;0;3;0;0;1
83511301;"28/10/16";"Sexta";"14:50:00";"BA";242;"865";"BARREIRAS";"Defeito mecânico em veículo";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;0;0;3;0;0;1
83511302;"28/10/16";"Sexta";"14:20:00";"ES";262;"43";"DOMINGOS MARTINS";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Rural";4;0;2;0;2;0;2;3
83511303;"24/10/16";"Segunda";"10:00:00";"BA";116;"377";"SANTA BARBARA";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83511304;"28/10/16";"Sexta";"10:10:00";"MS";163;"19";"MUNDO NOVO";"Desobediência à sinalização";"Colisão Transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;0;0;2;0;0;2
83511305;"24/10/16";"Segunda";"17:45:00";"RO";319;"62,3";"PORTO VELHO";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Cruzamento";"Urbano";2;0;1;0;1;0;1;2
83511306;"24/10/16";"Segunda";"14:42:00";"MG";381;"937";"EXTREMA";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Rural";2;0;0;0;2;0;0;1
83511307;"26/10/16";"Quarta";"20:15:00";"MG";381;"480";"CONTAGEM";"Outras";"Colisão traseira";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;0;0;2;0;0;2
83511308;"28/10/16";"Sexta";"18:00:00";"PR";153;"34,5";"SANTO ANTONIO DA PLATINA";"Ultrapassagem indevida";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";4;0;0;0;2;2;0;3
83511309;"28/10/16";"Sexta";"18:00:00";"PR";376;"404,5";"TIBAGI";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;1;0;1;0;1;2
83511310;"28/10/16";"Sexta";"17:20:00";"MG";262;"34,5";"MANHUACU";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Urbano";2;0;1;0;1;0;1;2
83511311;"28/10/16";"Sexta";"11:15:00";"RS";287;"367";"JAGUARI";"Outras";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Curva";"Rural";1;0;0;1;0;0;1;1
83511312;"28/10/16";"Sexta";"17:05:00";"PE";232;"5";"RECIFE";"Não guardar distância de segurança";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;2
83511313;"28/10/16";"Sexta";"18:00:00";"MT";158;"563";"AGUA BOA";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Rural";2;0;1;0;0;1;1;2
83511314;"28/10/16";"Sexta";"13:45:00";"PA";222;"235";"MARABA";"Desobediência à sinalização";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83511315;"28/10/16";"Sexta";"11:20:00";"GO";50;"282,9";"CATALAO";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";4;0;2;0;2;0;2;2
83511316;"28/10/16";"Sexta";"13:03:00";"MS";262;"8";"TRES LAGOAS";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Múltipla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83511317;"20/10/16";"Quinta";"06:30:00";"RS";386;"221,5";"TIO HUGO";"Desobediência à sinalização";"Colisão frontal";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83511318;"28/10/16";"Sexta";"16:00:00";"ES";101;"358";"ANCHIETA";"Ultrapassagem indevida";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Rural";1;0;0;1;0;0;1;1
83511319;"28/10/16";"Sexta";"14:50:00";"PE";408;"100";"SAO LOURENCO DA MATA";"Outras";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;2
83511320;"28/10/16";"Sexta";"17:15:00";"PR";277;"77,5";"SAO JOSE DOS PINHAIS";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";3;0;2;0;1;0;2;2
83511321;"28/10/16";"Sexta";"19:45:00";"RS";285;"295";"PASSO FUNDO";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Anoitecer";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;0;0;2;0;0;2
83511322;"28/10/16";"Sexta";"18:15:00";"MS";163;"258,2";"DOURADOS";"Falta de atenção";"Colisão com bicicleta";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Ceu Claro";"Dupla";"Cruzamento";"Urbano";2;0;1;0;0;1;1;2
83511323;"28/10/16";"Sexta";"19:50:00";"GO";364;"10";"SAO SIMAO";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";4;0;0;0;4;0;0;2
83511324;"28/10/16";"Sexta";"14:05:00";"SP";116;"276";"EMBU";"Outras";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Urbano";2;0;0;1;1;0;1;2
83511325;"28/10/16";"Sexta";"17:40:00";"RS";470;"340";"TRIUNFO";"Outras";"Capotamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Urbano";2;0;0;0;2;0;0;1
83511326;"23/10/16";"Domingo";"00:15:00";"MG";50;"56";"UBERLANDIA";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Dupla";"Reta";"Rural";3;0;2;0;0;1;2;2
83511327;"28/10/16";"Sexta";"09:30:00";"RS";471;"532";"RIO GRANDE";"Defeito mecânico em veículo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;3;0;0;0;3;1
83511328;"28/10/16";"Sexta";"11:40:00";"GO";50;"143,9";"IPAMERI";"Velocidade incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";7;0;4;0;3;0;4;4
83511329;"28/10/16";"Sexta";"16:20:00";"MG";251;"471,8";"FRANCISCO SA";"Outras";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Rural";2;0;1;0;1;0;1;1
83511330;"28/10/16";"Sexta";"20:15:00";"PR";369;"3,5";"CAMPO MOURAO";"Defeito mecânico em veículo";"Saída de Pista";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;2;0;0;0;2;1
83511332;"24/10/16";"Segunda";"16:00:00";"RJ";101;"208";"CASIMIRO DE ABREU";"Defeito mecânico em veículo";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83511333;"28/10/16";"Sexta";"16:00:00";"SC";282;"401";"CATANDUVAS";"Defeito mecânico em veículo";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Rural";1;0;1;0;0;0;1;1
83511334;"28/10/16";"Sexta";"17:50:00";"PE";232;"413,3";"SERRA TALHADA";"Outras";"Colisão Transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;1;1;1;0;2;2
83511335;"28/10/16";"Sexta";"09:25:00";"MG";50;"4";"ARAGUARI";"Dormindo";"Colisão com objeto fixo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Curva";"Rural";1;0;0;1;0;0;1;1
83511336;"28/10/16";"Sexta";"17:30:00";"MT";364;"201,3";"RONDONOPOLIS";"Outras";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;1;0;0;1;0;0;2
83511337;"28/10/16";"Sexta";"07:40:00";"SP";381;"38";"ATIBAIA";"Defeito mecânico em veículo";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Curva";"Urbano";2;0;1;0;1;0;1;1
83511338;"28/10/16";"Sexta";"15:10:00";"PR";376;"217";"JANDAIA DO SUL";"Ingestão de álcool";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Urbano";2;0;0;1;1;0;1;2
83511339;"28/10/16";"Sexta";"15:30:00";"SC";282;"539,6";"CHAPECO";"Velocidade incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Rural";1;0;0;1;0;0;1;1
83511340;"28/10/16";"Sexta";"18:50:00";"MG";381;"380";"SAO GONCALO DO RIO ABAIXO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Ceu Claro";"Simples";"Cruzamento";"Rural";3;0;1;0;2;0;1;3
83511341;"26/10/16";"Quarta";"16:00:00";"MG";40;"172,9";"JOAO PINHEIRO";"Falta de atenção";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83511342;"25/10/16";"Terça";"07:40:00";"BA";110;"208";"CIPO";"Defeito mecânico em veículo";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83511343;"28/10/16";"Sexta";"18:30:00";"PR";376;"245";"APUCARANA";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Cruzamento";"Urbano";3;0;1;0;2;0;1;2
83511344;"28/10/16";"Sexta";"20:00:00";"RJ";40;"91";"PETROPOLIS";"Outras";"Colisão com objeto fixo";"Sem Vítimas";"Plena noite";"Decrescente";"Chuva";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83511345;"20/10/16";"Quinta";"23:10:00";"SC";101;"211,7";"PALHOCA";"Desobediência à sinalização";"Colisão frontal";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Dupla";"Cruzamento";"Urbano";2;0;1;0;1;0;1;2
83511346;"28/10/16";"Sexta";"17:15:00";"PR";277;"77";"SAO JOSE DOS PINHAIS";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Urbano";2;0;2;0;0;0;2;2
83511348;"28/10/16";"Sexta";"18:25:00";"SE";101;"42,1";"CAPELA";"Outras";"Colisão com objeto fixo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";5;0;3;2;0;0;5;1
83511349;"28/10/16";"Sexta";"18:50:00";"PR";376;"224";"CAMBIRA";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";2;0;1;0;1;0;1;2
83511350;"28/10/16";"Sexta";"20:30:00";"MG";116;"572,6";"MANHUACU";"Outras";"Saída de Pista";"Sem Vítimas";"Plena noite";"Decrescente";"Chuva";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83511351;"28/10/16";"Sexta";"19:30:00";"RS";116;"146,9";"CAXIAS DO SUL";"Falta de atenção";"Colisão com bicicleta";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Ceu Claro";"Múltipla";"Cruzamento";"Urbano";2;0;1;0;1;0;1;2
83511352;"28/10/16";"Sexta";"17:30:00";"PB";230;"153,8";"CAMPINA GRANDE";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;1;0;0;1;1;2
83511353;"28/10/16";"Sexta";"19:00:00";"MS";262;"3";"TRES LAGOAS";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Ceu Claro";"Simples";"Curva";"Rural";3;0;2;0;1;0;2;2
83511354;"28/10/16";"Sexta";"15:40:00";"RN";101;"104";"PARNAMIRIM";"Ingestão de álcool";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";4;0;0;2;2;0;2;2
83511355;"28/10/16";"Sexta";"21:00:00";"PR";376;"170";"MARINGA";"Ingestão de álcool";"Colisão traseira";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;0;0;2;0;0;2
83511356;"16/10/16";"Domingo";"16:00:00";"SC";101;"208";"SAO JOSE";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";3;0;0;0;2;1;0;3
83511357;"28/10/16";"Sexta";"18:30:00";"GO";40;"7";"VALPARAISO DE GOIAS";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Dupla";"Reta";"Urbano";1;0;1;0;0;0;1;1
83511358;"28/10/16";"Sexta";"16:30:00";"MG";381;"225";"BELO ORIENTE";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;2
83511359;"28/10/16";"Sexta";"14:50:00";"MG";116;"504,3";"INHAPIM";"Outras";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Rural";4;0;0;0;4;0;0;2
83511360;"28/10/16";"Sexta";"20:00:00";"RS";153;"46,5";"ERECHIM";"Ingestão de álcool";"Atropelamento de pessoa";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;0;1;0;1;1;1
83511361;"28/10/16";"Sexta";"13:30:00";"RJ";493;"19";"MAGE";"Outras";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83511362;"28/10/16";"Sexta";"15:00:00";"RJ";116;"178";"NOVA IGUACU";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83511363;"28/10/16";"Sexta";"17:00:00";"GO";20;"106";"VILA BOA";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Rural";1;0;1;0;0;0;1;1
83511364;"28/10/16";"Sexta";"20:15:00";"BA";116;"456,5";"SANTO ESTEVAO";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";3;0;1;1;0;1;2;2
83511365;"28/10/16";"Sexta";"21:40:00";"GO";153;"500";"GOIANIA";"Outras";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;2;0;0;0;2;1
83511366;"28/10/16";"Sexta";"22:20:00";"SC";470;"166";"TROMBUDO CENTRAL";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Plena noite";"Crescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83511367;"28/10/16";"Sexta";"21:15:00";"SC";470;"179";"POUSO REDONDO";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;0;0;2;0;0;2
83511368;"28/10/16";"Sexta";"18:35:00";"BA";324;"529,6";"FEIRA DE SANTANA";"Falta de atenção";"Atropelamento de pessoa";"Com Vítimas Fatais";"Anoitecer";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;1;0;0;1;0;0;1
83511369;"28/10/16";"Sexta";"17:30:00";"RN";101;"46";"MAXARANGUAPE";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Ceu Claro";"Simples";"Cruzamento";"Rural";3;0;1;1;1;0;2;2
83511370;"28/10/16";"Sexta";"13:55:00";"PB";230;"41";"SANTA RITA";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;2
83511371;"28/10/16";"Sexta";"22:15:00";"PR";476;"143,9";"CURITIBA";"Velocidade incompatível";"Saída de Pista";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Curva";"Urbano";1;0;1;0;0;0;1;1
83511372;"28/10/16";"Sexta";"19:05:00";"PR";277;"344";"GUARAPUAVA";"Outras";"Tombamento";"Sem Vítimas";"Anoitecer";"Decrescente";"Nublado";"Múltipla";"Curva";"Urbano";1;0;0;0;1;0;0;1
83511373;"28/10/16";"Sexta";"22:50:00";"MG";116;"775";"LEOPOLDINA";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Plena noite";"Decrescente";"Chuva";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83511374;"28/10/16";"Sexta";"18:55:00";"RS";290;"32";"SANTO ANTONIO DA PATRULHA";"Defeito mecânico em veículo";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Rural";2;0;1;0;1;0;1;1
83511375;"28/10/16";"Sexta";"16:30:00";"MA";230;"559";"CAROLINA";"Outras";"Atropelamento de pessoa";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";4;2;0;1;0;1;1;1
83511376;"26/10/16";"Quarta";"04:00:00";"AP";156;"250";"MACAPA";"Dormindo";"Saída de Pista";"Com Vítimas Fatais";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Curva";"Rural";4;2;1;1;0;0;2;1
83511377;"28/10/16";"Sexta";"20:30:00";"SP";381;"86,4";"SAO PAULO";"Falta de atenção";"Atropelamento de pessoa";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ignorada";"Múltipla";"Reta";"Urbano";2;0;0;1;1;0;1;1
83511378;"28/10/16";"Sexta";"09:50:00";"PR";277;"413";"CANTAGALO";"Outras";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Curva";"Rural";2;0;2;0;0;0;2;1
83511379;"28/10/16";"Sexta";"22:06:00";"RO";319;"64,1";"PORTO VELHO";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";3;0;1;0;2;0;1;3
83511380;"28/10/16";"Sexta";"19:40:00";"MT";174;"108";"PORTO ESPERIDIAO";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;2;0;1;0;2;2
83511381;"28/10/16";"Sexta";"19:00:00";"PE";232;"181,4";"BELO JARDIM";"Outras";"Colisão frontal";"Ignorado";"Plena noite";"Decrescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;0;2;0;2
83511382;"28/10/16";"Sexta";"23:10:00";"RJ";40;"59";"PETROPOLIS";"Ingestão de álcool";"Saída de Pista";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Curva";"Rural";2;0;0;0;2;0;0;1
83511383;"28/10/16";"Sexta";"20:35:00";"PR";376;"15";"MARINGA";"Velocidade incompatível";"Tombamento";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Curva";"Urbano";1;0;0;0;1;0;0;1
83511384;"28/10/16";"Sexta";"21:09:00";"RO";364;"428";"JARU";"Desobediência à sinalização";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83511385;"28/10/16";"Sexta";"19:25:00";"MT";364;"269,7";"JACIARA";"Outras";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";4;0;0;1;3;0;1;2
83511386;"28/10/16";"Sexta";"21:30:00";"TO";153;"728,8";"ALVORADA";"Ultrapassagem indevida";"Saída de Pista";"Sem Vítimas";"Plena noite";"Crescente";"Nublado";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83511387;"28/10/16";"Sexta";"22:50:00";"RS";290;"652";"URUGUAIANA";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83511388;"28/10/16";"Sexta";"18:50:00";"PI";230;"307";"FLORIANO";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";5;0;2;1;2;0;3;2
83511389;"28/10/16";"Sexta";"18:40:00";"ES";447;"12";"VILA VELHA";"Falta de atenção";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Reta";"Urbano";1;0;1;0;0;0;1;1
83511390;"29/10/16";"Sábado";"00:20:00";"PE";232;"441";"SAO JOSE DO BELMONTE";"Animais na Pista";"Atropelamento de animal";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83511391;"28/10/16";"Sexta";"18:20:00";"AL";101;"133";"SAO MIGUEL DOS CAMPOS";"Outras";"Atropelamento de pessoa";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;0;1;1;0;1;1
